yr,holiday,workingday,temp,hum,windspeed,cnt,weekend,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3
0,0,1,0.7352145684072229,0.7566406169665809,0.2487001395464955,4844,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7944019001750201,0.6893748071979434,0.20000420556730528,5119,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.797517022899641,0.685518766066838,0.16411669789575264,4744,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7175617909513411,0.7673521850899743,0.2743582232137832,4010,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.7746719588863611,0.7922025706940874,0.3064153661533882,4835,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.8400895361034002,0.7275064267352185,0.3089655067203523,4507,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8338592906541583,0.7232215938303341,0.4461453398706541,4790,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.8286682501458501,0.589545501285347,0.41155454878489,4991,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7923247363422428,0.49700051413881746,0.3858799726967974,5202,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.7736339999945174,0.5278488431876607,0.1487237030927206,5305,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7767491227191383,0.6769491002570693,0.17563665382800425,4708,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.8535892319428173,0.6520997429305913,0.2512853265076701,4648,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8338592906541583,0.5119969151670951,0.49359609607907134,5225,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7944019001750201,0.44644421593830336,0.33586876815841304,5515,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8265910863130729,0.4074550128534704,0.1653701218769282,5362,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.846319781552642,0.4571547557840617,0.19104469796502083,5119,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8193228819719874,0.7017994858611825,0.42564113770491063,4649,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.8317833728704709,0.6559557840616966,0.12181198928899731,6043,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.8567043546674382,0.6071125964010282,0.2141258408815364,4665,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8234759635884519,0.7643526992287918,0.2628300210711291,4629,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8608574362839028,0.6696658097686375,0.2820375066510841,4592,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8099775137981245,0.7793491002570693,0.41795360805720727,4040,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.8400895361034002,0.6263928020565552,0.29999775290766534,5336,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.857742313559282,0.5946868894601542,0.3320734498206758,4881,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8764330499070073,0.6538128534704369,0.5358909092333437,4086,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.9158916864352354,0.5749789203084832,0.3666724871168424,4258,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8567043546674382,0.6495290488431876,0.2550991988188129,4342,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7746719588863611,0.48971722365038556,0.4499860123656048,5084,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7528660998140146,0.6079691516709512,0.33075817926148177,5538,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7819414092765364,0.6015424164524421,0.3833463245506382,5923,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8224380046966082,0.6212514138817481,0.45898675101990166,5302,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8567043546674382,0.6696658097686375,0.3987296300564474,4458,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8940858273628891,0.6688092544987146,0.22307710227341837,4541,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8837012542480929,0.7270776349614396,0.1884780649772518,4332,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.9418506271240463,0.7107969151670951,0.4115463025744875,3784,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.983385181435962,0.5968298200514138,0.2282309837749626,3387,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.9844243863768956,0.5141388174807198,0.22435732643840195,3285,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.9605413634717719,0.5664092544987146,0.302593247631843,3606,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8525500270018838,0.7784915167095114,0.14104441965541972,3840,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8878555819136473,0.5561264781491002,0.3666807333272449,4590,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8920086635301119,0.4143105398457584,0.3320569573998709,4656,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8972009500875101,0.5998282776349614,0.32178217923839236,4390,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.9709246905374782,0.5578406169665809,0.312832979399111,3846,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.9283521773337191,0.47900565552699226,0.3012862232830514,4475,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.9304280951174064,0.4944298200514139,0.2936090013983511,4302,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8878555819136473,0.5664092544987146,0.2769186715437504,4266,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.9023919905958182,0.5051413881748071,0.378208935469899,4845,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8380136183197128,0.6760925449871464,0.23334981888229628,3574,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.8110154726899682,0.7789203084832904,0.36027342784452515,4576,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.812053431581812,0.6486714652956298,0.3345988517564325,4866,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.8193228819719874,0.7763496143958869,0.42438771372373507,4294,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.8515120681100402,0.7742077120822621,0.369214381473404,3785,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8795481726316283,0.608825706940874,0.35001720365645217,4326,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8920086635301119,0.5865470437017994,0.2653822231906938,4602,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8816253364644054,0.4361614395886889,0.3666807333272449,4780,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8203608408638311,0.43573264781491,0.29357395500414063,4792,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.8089383088571911,0.42673521850899737,0.21281263187494293,4905,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7809022043356029,0.7502138817480719,0.38976187624376046,4150,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.7694809183780528,0.8406169665809768,0.41280797276606557,3820,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7559812225386356,0.7322190231362468,0.38460799474221624,4338,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7995929406833284,0.5946868894601542,0.4410429971841254,4725,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8276290452049165,0.5916884318766066,0.2500154101056896,4694,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8130926365227455,0.673093059125964,0.4346088915175975,3805,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7798642454437593,0.743359383033419,0.24102910231959712,4153,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.7954398590668638,0.6932308483290488,0.16920254816147648,5191,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.812053431581812,0.7917737789203084,0.4666577882468,3873,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7881716547257783,0.48329048843187655,0.5243730148536927,4758,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7248299952924265,0.46829511568123394,0.25639797695720196,5895,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7653265907124983,0.6221079691516709,0.4756337882698894,5130,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7788262865519154,0.7934879177377892,0.3884816520787769,3542,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.7985549817914847,0.7827763496143958,0.1269314428621112,4661,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7736339999945174,0.8740359897172236,0.7281925358189612,1115,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.8073508423167243,0.5776503856041131,0.5819088863843317,4334,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7196389547841182,0.5702652956298201,0.2833259770264701,4634,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7227540775087392,0.563838560411311,0.21154890013076433,5204,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7445599365810855,0.6148246786632391,0.12563431396580255,5058,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7424827727483083,0.6572411311053985,0.24615824518993396,5115,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.7279451180170475,0.7476431876606684,0.2423093264845807,4727,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.76013555020419,0.7369326478149101,0.335895568342221,4484,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8099775137981245,0.76306735218509,0.3794809134244801,4940,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.7653265907124983,0.8127681233933162,0.3923223245737276,3351,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.5991871274157465,0.9120380462724935,0.6628949187469967,2710,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,1,0.6729121139148047,0.9430159383033418,0.15385181518675708,1996,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0.7162073355906758,0.966133676092545,0.3511984732966061,1842,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0.7362525272990665,0.9233079691516709,0.21025218354497577,3544,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.7487130181975502,0.775064267352185,0.27050930450842997,5345,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.7404056089155312,0.7339331619537275,0.19102820554421587,5046,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7292098578432435,0.7117470437017994,0.13713715901146906,4713,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7372904861909102,0.7326478149100257,0.24617473761073894,4763,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7653265907124983,0.7167948586118251,0.2987360827160873,4785,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.6459139682850602,0.7292205655526992,0.5128200740798312,3659,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.5109257322345174,0.6071125964010282,0.292310223259962,4760,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.5389618367561055,0.7386457583547558,0.344863322154908,4511,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.5586905319956746,0.7146529562982005,0.3217904254487949,4274,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.6106096594223864,0.7095115681233932,0.2666624473556774,4539,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.626185273045491,0.9061696658097685,0.23205310229650772,3641,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.6677198273574064,0.9254498714652956,0.1525806618532162,4352,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.7092543816693221,0.9275917737789202,0.21797475958688955,4795,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.6853726048132883,1.0,0.11539540681957478,2395,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.6822574820886673,0.8868894601542416,0.11542962859274503,5423,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.7165238320594974,0.8688946015424164,0.05769770340978738,5010,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7352145684072229,0.8723218508997429,0.1820522055211265,4630,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.7196389547841182,0.9104544987146529,0.19745406500034118,4120,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.7175617909513411,0.8727506426735218,0.2602448341099546,3907,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.694717972987151,0.7189377892030848,0.31024573088533586,4839,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.6293003957701119,0.665809768637532,0.379497405845285,5202,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.43720074573545925,0.775064267352185,0.5564219115828952,2429,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,0.3707452096265766,0.8140534704370179,0.41152981015368256,2918,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0.40501155959740653,0.7823475578406169,0.12566008337331028,3570,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0,1,0.5296164685822429,0.730077120822622,0.3782171816803015,4456,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.5971099635829692,0.666238560411311,0.3192485310922332,4826,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0.5420769594807265,0.6383886889460153,0.23205310229650772,4765,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0.5628436136121393,0.7035136246786632,0.0,4985,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,0.5763433094515564,0.7210796915167095,0.04744147922171441,5409,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.6002250863075902,0.7480719794344473,0.08464384514194101,5511,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,0.6376065590030412,0.7544987146529563,0.0410506661597996,5117,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.6324155184947329,0.8316195372750642,0.24872693973030358,4563,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0.6033402090322111,0.9318766066838046,0.46541261047602694,2416,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,0.660451623016321,0.9220226221079691,0.2461396912165284,2913,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0.6126855772060739,0.7365038560411311,0.41538491351683765,3644,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0.557652573103831,0.49700051413881746,0.48589001245796243,5217,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.5638828185530728,0.5004287917737789,0.5346127466209607,5041,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.591918923074661,0.595972236503856,0.3153913661764776,4570,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.5898417592418838,0.7215084832904884,0.18078847377694784,4748,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0.6013540067829928,0.920531619537275,0.45549448091445527,2424,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,0.5192318954674466,0.6542416452442159,0.824380457058581,4195,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0.4590066048078057,0.5904030848329048,0.4102578321991015,4304,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,0.4527763593585638,0.6469583547557841,0.14487560900840765,4308,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.45173840046672015,0.762210796915167,0.15898858580171618,4381,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.5036562818443421,0.7939156812339331,0.19873428916532476,4187,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.5140408549591383,0.6405316195372751,0.2974125659464908,4687,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.5296164685822429,0.7407886889460154,0.2602716342937626,3894,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,0.5119636911263611,0.8359043701799486,0.36153715958870375,2659,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0.3385547774394339,0.602398971722365,0.42692136186989416,3747,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0.2430251779171193,0.9074550128534703,0.6782081314643847,627,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,0,0,0.3240183687572629,0.6413881748071979,0.31794356829604226,3331,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.3499773094460739,0.7232215938303341,0.17308445170843956,3669,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.42577821372881935,0.7030848329048842,0.2333250802510889,4068,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0.3967041503153875,0.7390745501285346,0.12307469025687565,4186,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.43512358190268213,0.7219362467866324,0.2358937747914585,3974,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0.42889333645344024,0.6401028277634961,0.5141250368760222,4046,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0.33336373693112564,0.5338478149100258,0.34359959041072935,3926,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.3603606365117803,0.7553552699228792,0.1436129080405293,3649,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.4185100093877339,0.7802056555269923,0.07181068020309592,4035,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.43512358190268213,0.7420740359897171,0.0961627702978923,4205,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,1,0.4247402548369757,0.7797768637532133,0.0820582458702463,4109,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.3998192730400084,0.8363321336760925,0.34360989817373244,2933,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0.33024861420650475,0.4588688946015424,0.6025573972321183,3368,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.3707452096265766,0.5685521850899743,0.391015300224936,4067,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.4756201773227539,0.47129357326478144,0.5346209928313632,3717,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.5867266365172629,0.6036843187660669,0.5859021137717281,4486,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.5867266365172629,0.7082262210796915,0.36539226295185884,4195,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0.4953501186114129,0.9562982005141388,0.2359185134226659,1817,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,0.3520544732788511,0.5921161953727506,0.583358157862566,3053,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0.2679461597140866,0.4215938303341902,0.3012779770726489,3392,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.33647885965574653,0.5162807197943444,0.4166486452610163,3663,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.5036562818443421,0.7039413881748072,0.3371840387176071,3520,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0.4839275866047729,0.9357326478149101,0.23844391535842258,2765,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0.44550815501747837,0.9897172236503856,0.19873428916532476,1607,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1,0.4756201773227539,0.7793491002570693,0.6461592347351823,2566,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0.3915118637579894,0.5646961439588688,0.29874432892648983,1495,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0.3935890275907666,0.6619537275064268,0.15771722631291524,2792,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0.39462698648261024,0.7009429305912597,0.09489141080909136,3068,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0.4984652413360338,0.7180802056555269,0.38460799474221624,3071,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0.5536789225563046,0.7640544987146529,0.2468303113377353,3867,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0.49742603639510025,0.8543269922879178,0.48590856643136787,2914,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0.33128657309834847,0.6306766066838047,0.5128448127110387,3613,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0.3157109594752439,0.5394169665809768,0.40770563007953675,3727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0.3177881233080211,0.6435300771208226,0.161548003355383,3940,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
