yr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3
0,0,1,1.5285721966004129,1.541476888411781,0.06163729305843877,-1.0221107966522516,3982,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.4693514463505688,1.5143598555935363,0.3455938307221752,0.21442083712881616,3974,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1.2005702566954324,1.041377642544322,-2.2686035268475004,1.3144940652020605,4968,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.6812338518458803,0.6925344547337047,-1.923163822588966,0.8087664045328109,5312,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.7632343368221254,0.7389760578144083,-1.2059445224522085,-0.8695764337996283,5342,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8361218345680107,0.8747331596137207,0.17287749151523643,-0.668788374681852,4906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1.0001228045205004,0.9057679159233699,-0.1959793529856087,-0.8856653033598051,4548,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.15957001420731,1.1151143567837893,-0.21061418740647042,-0.03458218100798099,4833,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.5331259568660935,1.5531195275022234,-0.04082762542156695,-0.6929991535143815,4401,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.7107936743146244,1.7391806901817584,-0.4184667757438614,-0.5242855341939402,3915,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1.419238216632086,1.4058241773638074,-0.16085012969981388,-0.6447454572492283,4586,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.2552372466795958,1.2507486459344683,0.18751232593609893,-0.46014956701464793,4966,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.077569529231065,1.0375888723339832,0.843262511167373,-0.3475920421702971,4460,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7632343368221254,0.7817025782739532,-0.9366228192093342,1.4831689472763696,5020,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.5946796066039545,0.7196330656546548,-0.8487997609948476,1.0174568618615247,4891,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.7176803340683219,0.6963477874737702,-1.0976270753727888,-0.2914875973557157,5180,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.7267878545996838,0.7429674688949927,0.4246345831152133,0.2064022271794823,3767,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.84068106153269,0.7738978344533032,0.7583622043302636,-0.6127872291902898,4844,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.100349263957466,1.0414513301335022,0.2987595502375539,-0.9177913928186493,5119,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.1140160114535065,1.0530694066942177,0.27241263277320765,-1.1425707197075399,4744,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7632343368221254,0.7429674688949927,0.8315504281238885,-0.45207930740380464,4010,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1.0137895520165416,1.0027162207545417,1.0013440159534492,-0.25129124828602833,4835,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,1.3007912494333993,1.347715372662935,0.5592989476589794,-0.23531859046424786,4507,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.2734577544413175,1.3477399351926616,0.5300222529725978,0.623899353575306,4790,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1.2506834864139151,1.1190013771130352,-0.38333755245806655,0.40724193595876806,4991,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.0912362767271053,1.037515184744803,-1.0156635716023723,0.24643071484926432,5202,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.009235791750861,1.002611830003203,-0.8048882318876035,-1.2389838516055913,5305,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.0229025392469013,0.9987739347334107,0.21385924340044446,-1.0704161425789138,4708,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1.360017466382242,1.3399106288422848,0.044072681415541756,-0.5965950603070942,4648,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.2734577544413175,1.1073648786550248,-0.9131986531223663,0.9211044183157473,5225,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.100349263957466,0.9987984972631374,-1.3610962500162496,-0.06681156978984396,5515,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1.2415704991835552,1.0918536411326316,-1.627495201881746,-1.1347199711581117,5362,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.328124744425481,1.1848596599426724,-1.287915052067282,-0.9739087500486079,5119,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.2096832439257927,1.1926398412335957,0.38365283123000526,0.49547247023219354,4649,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.2643502339099557,1.1732477240143886,0.07041959887988727,-1.4075438131830422,6043,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1.3736842138782825,1.3631222194339894,-0.26330802233516304,-0.8293413474838089,4665,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.227903751687514,1.2973867492529856,0.8110560392589562,-0.5242855341939402,4629,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.3919047216400042,1.3049888522033901,0.16409518569378792,-0.40398056012317973,4592,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1.16868300143767,1.204356167913218,0.9135209577389619,0.44732207329005913,4040,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1.3007912494333993,1.1655166677829187,-0.1315734350134323,-0.2914875973557157,5336,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.3782379741439637,1.3243564068928702,-0.34820832917227174,-0.0905833264995435,4881,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.4602384591202082,1.5686246243921846,0.055777738614368196,1.1860155321974382,4086,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.6333524163030586,1.6267825541525107,-0.4828656678713804,0.12612574077850386,4258,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.3736842138782825,1.3205430741528046,0.02650806977264396,-0.5727070918589984,4342,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.0137895520165416,0.9871067331132417,-1.0654276293090292,0.6479551834233072,5084,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.9181223195442553,0.921199325224151,-0.257455493735749,-0.09882144751029212,5538,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.0456822739733025,1.0065049909648804,-0.3013670228429931,0.23056135635050234,5923,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.2233499914218333,1.2003647568326337,-0.1667026582992271,0.7043307889608128,5302,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.3736842138782825,1.4097111976930532,0.16409518569378792,0.32691379989628017,4458,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.5376851838307728,1.6771603026219135,0.15824265709437468,-0.77327563991536,4541,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.4921257143779714,1.6732978448223945,0.556369170436944,-0.9899847071934073,4332,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.747240156537066,2.1616070764210513,0.4451289719801464,0.4071902862972586,3784,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1.9294616342512783,2.2507997624910265,-0.3335664689067526,-0.7409946014719875,3387,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.9340208612159573,2.025997349800099,-0.8985638187015041,-0.7652570299660261,3285,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.8292406415133111,1.967919248261385,-0.5414190572441427,-0.2752308663956336,3606,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.3554582394175627,1.514304589901651,0.9076614032948913,-1.2870825988862162,3840,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.510351688838691,1.3670583648226884,-0.6116775038157324,0.12617739044001333,4590,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.5285721966004129,1.3282986929140013,-1.5806538955524667,-0.09068662582256239,4656,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.551351931326814,1.6306204494223029,-0.3130791058864769,-0.1550421040632694,4390,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1.8747946442671146,1.9135009636519444,-0.5999654207722486,-0.21109489921634136,3846,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.688019406287222,1.5608444431012614,-1.1386158531026542,-0.28341733774487277,4475,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.6971269268185838,1.5685754993327312,-1.0332281832452697,-0.33150317261012036,4302,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.510351688838691,1.4058241773638074,-0.5414190572441427,-0.43604208750513734,4266,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.574126199354216,1.42902962732308,-0.9600399594516448,0.19838361723014883,4845,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.2916837289020373,1.2624097069222053,0.20800671480103122,-0.7089330740900299,3574,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1.1732367617033506,1.1693852662148696,0.9105911805169267,0.08604560344721278,4576,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1.177790521969032,1.1189031269941283,0.020648515328573383,-0.07476561766229098,4866,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.2096832439257927,1.239179694433206,0.8930265688740296,0.4876217216827654,4294,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,1.350904479151882,1.4795117665438213,0.8783917344531671,0.14204674893877528,3785,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.4739052066162495,1.4057689116719223,-0.2516029651363358,0.02180633694490201,4326,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.5285721966004129,1.5337274102830165,-0.40382491547834226,-0.5082999639567819,4602,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.4830181938466094,1.293395338172401,-1.431354696587839,0.12617739044001333,4780,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.2142370041914734,1.0879174957439326,-1.4342844738098743,-0.3317226836715351,4792,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1.1641237744729906,1.103398030104167,-1.4957606145600155,-0.8375665560791802,4905,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.0411230470086232,1.0531430942833977,0.7144506752230203,0.27074479300481236,4150,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.9910152839891391,0.9213037159754897,1.3321418599464643,0.4150926845081962,3820,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.9317890670402964,0.8708215767547482,0.5914983937227388,0.23846375456143992,4338,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1.1231235319848685,1.0530141410023324,-0.34820832917227174,0.5919411255163676,4725,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,1.2461242594492359,1.1809480770837,-0.36869569219254744,-0.6045491081795412,4694,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.1823497489337111,1.1538494661627499,0.18751232593609893,0.5516414771236614,3805,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1.0365692867429426,0.9755439222444114,0.6676163947383991,-0.6608343268094053,4153,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1.1049030242231466,1.0724123988539713,0.32510646770189944,-1.1107157909716199,5191,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.177790521969032,1.235317236633687,0.9984142387314141,0.7523778865799282,3873,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1.0730157689653843,1.0064497252729954,-1.109339158416273,1.1138738674841895,4758,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7951215920798878,0.8088011891949033,-1.2117970510516216,-0.5645722701712687,5895,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.9727893095284187,0.9600142628247235,-0.16085012969981388,0.8085985431329056,5130,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1.0320155264772612,1.053118531753671,1.010126321774898,0.2627261830554785,3542,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1.1185697717191871,1.1383443692727886,0.9369380979812729,-1.3754784120764716,4661,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.009235791750861,0.9898822989723557,1.5604818113041303,2.390485638596548,1115,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,1.1571591999490083,1.0660445630223312,-0.4646125234520815,1.4742464682506216,4334,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.7723473240524853,0.820413125123187,-0.5150721397797965,-0.39591030051233683,4634,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.7860140715485264,0.7390251828738618,-0.5589836688870405,-0.8454818667054951,5204,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.8816813040208121,0.8398359455045524,-0.21061418740647042,-1.3836029038318995,5058,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.8725683167904523,0.8631703487448904,0.07920190470133656,-0.6287082373505609,5115,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.808788339575929,0.8010701329634334,0.6968860635801233,-0.6528157168600716,4727,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.9500150415010161,0.975494797184958,0.6237048656311557,-0.0666437083899386,4484,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.16868300143767,1.1733214116035688,0.8022737334375077,0.20635057751797323,4940,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.9727893095284187,0.9290286315745276,1.1418609090966285,0.28678201290347966,3351,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.2438979319725734,0.25082034202654296,1.820135952298754,1.9814977939343976,2710,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,1,0.5673461116118728,0.429076760885428,2.0317965484403246,-1.2068642183544358,1996,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0.7572920350108465,0.4974342811147544,2.189751588022572,0.029205150956122833,1842,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0.8452348217983706,0.6422610970156398,1.8971392097412159,-0.8536037759778476,3544,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.899901811782534,0.8204376876529137,0.8842442630525811,-0.47618678691331523,5345,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8634553295600924,0.8282178689438369,0.6032104767662226,-0.9740120493716267,5046,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.8143370390593215,0.7846255193114272,0.45162085244336075,-1.3115554997509056,4713,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0.8497885820640513,0.793369779894122,0.5944281709447742,-0.628604938027542,4763,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0.9727893095284187,0.936728984643839,0.4861107238653544,-0.29938999556665324,4785,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.44889914441318596,0.487056612305236,0.5710110307024632,1.0415126917095259,3659,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,-0.14332475818225132,-0.07908513536481067,-0.26330802233516304,-0.3396379942978501,4760,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,-0.020324030717883582,0.025532819373513843,0.6354099228299822,-0.010474701498470398,4511,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.06623021452404193,0.09937392436431947,0.4714758894444919,-0.15499045440175996,4274,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.29401116169105557,0.33970599647493477,0.4363466661586971,-0.5002813540074484,4539,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.36234489917126017,0.35531548411623465,1.7800394568403477,-0.7170549833623826,3641,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.5445663768854717,0.46778730773466254,1.9117740441620783,-1.214826013676109,4352,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.7267878545996838,0.4949903094069506,1.92640887858294,-0.8052338679742986,4795,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0.6220131015960362,0.2933442216158424,2.4211477818061025,-1.4477337060450408,2395,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0.608346354099995,0.5530131452537801,1.6483048695186175,-1.4475193599497769,5423,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0.7586805765564447,0.6035198470042474,1.5253525880183354,-1.8091199314185948,5010,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.84068106153269,0.7042569220457582,1.5487697282606465,-1.030232705924604,4630,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0.7723473240524853,0.6151133610352364,1.809316151526729,-0.93376405064043,4120,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0.7632343368221254,0.6190003813644821,1.5516995054826817,-0.5404777030771355,3907,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0.6630133440841585,0.615033532813625,0.5007525841308735,-0.227299980514914,4839,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0.3760116466673007,0.432761140344429,0.1377482682294416,0.20645387684099176,5202,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.46677293782155094,-0.3775935591330472,0.8842442630525811,1.3146102769404562,2429,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0,0,0,-0.7583283955040894,-0.7923687173624819,1.1506432149180772,0.40708698697423973,2918,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,-0.6079941730476403,-0.5054231044630761,0.9340083207592377,-1.3834414986396828,3570,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0,1,-0.061324273206006155,-0.009186316395135983,0.5768635593018764,0.19843526689165827,4456,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,0.2347849447422129,0.3241272119957935,0.14067804545147689,-0.17091146256203138,4826,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,-0.006657283221842722,0.037279849215294376,-0.049609931243016235,-0.7170549833623826,4765,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0.08445072228576375,0.18452607429425696,0.3953649142734891,-2.1705061567921486,4985,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,0.14367693923460642,0.23879698372533725,0.515387418551736,-1.8733591979209057,5409,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.24845169223825406,0.30475351667388134,0.6998158408021585,-1.6403443325043419,5511,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,0.41245266219074433,0.42106937619453333,0.7437273699094019,-1.9133876855906875,5117,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.3896783941633419,0.44054132163535226,1.2706657191963233,-0.6126193677903842,4563,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0.2621184397342946,0.2662763138570508,1.9556855732693217,0.7445787876920096,2416,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,0.5126791216277093,0.47559205155531176,1.8883569039197674,-0.6288244490889572,2913,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0.3031186822224175,0.33970599647493477,0.6207750884091204,0.4312332037298824,3644,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,0.06167645425836127,0.14965342271481544,-1.0156635716023723,0.8728378096352166,5217,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.08900994925044299,0.17685028375467235,-0.9922394055154043,1.1780098346634815,5041,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0.21201067671481041,0.22334101189482938,-0.3394260233508232,-0.19507059173305105,4570,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,0.20289768948445053,0.29700403854511664,0.5183171957737713,-1.038148016550919,4748,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,1,0.25340452153081905,0.24251820697892792,1.8781694291668871,0.6824571573115836,2424,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,-0.10688374265880797,-0.048074941584888176,0.05870751583640348,2.9929531152728956,4195,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,-0.37110570534926496,-0.3116861512439565,-0.37747799801399595,0.3991200266864157,4304,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.39843920034134667,-0.3000435121535142,0.008943458129746947,-1.2630861661489508,4308,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.40299296060702733,-0.31944177000515267,0.7964212048380938,-1.1746903529586954,4381,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,-0.17521748013901225,-0.10615304312360259,1.0130490731522759,-0.9257454406910963,4187,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,1,-0.12965801068621044,-0.06741793374464207,-0.03496807097749637,-0.30767976623891136,4687,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,1,-0.061324273206006155,-0.00926000398431607,0.6500517830955013,-0.5403098416772301,3894,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,-0.13877099791657066,-0.10628199640466757,1.299942413882705,0.09396091407352772,2659,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,-0.8995550974291772,-0.9551261799638376,-0.2955144942435791,0.503491080181527,3747,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0,-1.3186650428417643,-1.513303527370011,1.7888217626617962,2.0774112153573454,627,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,0,0,-0.9633296079447022,-0.9396702081333298,-0.029115542378083153,-0.1790850214958932,3331,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,-0.8494418677106944,-0.7263814812517794,0.5300222529725978,-1.086401712816072,3669,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
