yr,mnth,holiday,weekday,workingday,weathersit,temp,windspeed,cnt,season_2,season_3,season_4
1,3,0,1,1,1,0.445833,0.386821,5558,True,False,False
1,3,0,2,1,1,0.323333,0.187192,5102,True,False,False
1,3,0,3,1,1,0.484167,0.291671,5698,True,False,False
1,3,0,4,1,1,0.494167,0.31965,6133,True,False,False
1,3,0,5,1,2,0.37,0.138067,5459,True,False,False
1,3,0,6,0,2,0.424167,0.250617,6235,True,False,False
1,4,0,0,0,2,0.425833,0.172267,6041,True,False,False
1,4,0,1,1,1,0.433913,0.312139,5936,True,False,False
1,4,0,2,1,1,0.466667,0.100133,6772,True,False,False
1,4,0,3,1,1,0.541667,0.180975,6436,True,False,False
1,4,0,4,1,1,0.435,0.219529,6457,True,False,False
1,4,0,5,1,1,0.403333,0.300388,6460,True,False,False
1,4,0,6,0,1,0.4375,0.274871,6857,True,False,False
1,4,0,0,0,1,0.5,0.232596,5169,True,False,False
1,4,0,1,1,1,0.489167,0.358196,5585,True,False,False
1,4,0,2,1,1,0.446667,0.249375,5918,True,False,False
1,4,0,3,1,1,0.348696,0.295274,4862,True,False,False
1,4,0,4,1,1,0.3975,0.290429,5409,True,False,False
1,4,0,5,1,1,0.4425,0.155471,6398,True,False,False
1,4,0,6,0,1,0.495,0.190917,7460,True,False,False
1,4,0,0,0,1,0.606667,0.225129,7132,True,False,False
1,4,1,1,0,1,0.664167,0.284829,6370,True,False,False
1,4,0,2,1,1,0.608333,0.273629,6691,True,False,False
1,4,0,3,1,2,0.463333,0.167912,4367,True,False,False
1,4,0,4,1,1,0.498333,0.0659292,6565,True,False,False
1,4,0,5,1,1,0.526667,0.149871,7290,True,False,False
1,4,0,6,0,1,0.57,0.283587,6624,True,False,False
1,4,0,0,0,3,0.396667,0.344546,1027,True,False,False
1,4,0,1,1,2,0.321667,0.303496,3214,True,False,False
1,4,0,2,1,1,0.413333,0.249383,5633,True,False,False
1,4,0,3,1,1,0.476667,0.118792,6196,True,False,False
1,4,0,4,1,2,0.498333,0.176625,5026,True,False,False
1,4,0,5,1,1,0.4575,0.347633,6233,True,False,False
1,4,0,6,0,2,0.376667,0.129975,4220,True,False,False
1,4,0,0,0,1,0.458333,0.116908,6304,True,False,False
1,4,0,1,1,2,0.464167,0.171638,5572,True,False,False
1,5,0,2,1,2,0.613333,0.156096,5740,True,False,False
1,5,0,3,1,1,0.564167,0.138058,6169,True,False,False
1,5,0,4,1,2,0.56,0.133696,6421,True,False,False
1,5,0,5,1,1,0.6275,0.162938,6296,True,False,False
1,5,0,6,0,2,0.621667,0.152992,6883,True,False,False
1,5,0,0,0,2,0.5625,0.149879,6359,True,False,False
1,5,0,1,1,2,0.5375,0.230721,6273,True,False,False
1,5,0,2,1,2,0.581667,0.296029,5728,True,False,False
1,5,0,3,1,2,0.575,0.216412,4717,True,False,False
1,5,0,4,1,1,0.505833,0.314063,6572,True,False,False
1,5,0,5,1,1,0.533333,0.236937,7030,True,False,False
1,5,0,6,0,1,0.564167,0.123133,7429,True,False,False
1,5,0,0,0,1,0.6125,0.225117,6118,True,False,False
1,5,0,1,1,2,0.573333,0.212692,2843,True,False,False
1,5,0,2,1,2,0.611667,0.147392,5115,True,False,False
1,5,0,3,1,1,0.636667,0.122512,7424,True,False,False
1,5,0,4,1,1,0.593333,0.229475,7384,True,False,False
1,5,0,5,1,1,0.564167,0.136817,7639,True,False,False
1,5,0,6,0,1,0.6,0.083975,8294,True,False,False
1,5,0,0,0,1,0.620833,0.254367,7129,True,False,False
1,5,0,1,1,2,0.598333,0.233204,4359,True,False,False
1,5,0,2,1,2,0.615,0.118167,6073,True,False,False
1,5,0,3,1,2,0.621667,0.102,5260,True,False,False
1,5,0,4,1,1,0.655,0.172896,6770,True,False,False
1,5,0,5,1,1,0.68,0.14055,6734,True,False,False
1,5,0,6,0,1,0.6925,0.198992,6536,True,False,False
1,5,0,0,0,1,0.69,0.215171,6591,True,False,False
1,5,1,1,0,1,0.7125,0.196521,6043,True,False,False
1,5,0,2,1,1,0.7225,0.2954,5743,True,False,False
1,5,0,3,1,2,0.656667,0.134329,6855,True,False,False
1,5,0,4,1,1,0.68,0.195279,7338,True,False,False
1,6,0,5,1,2,0.654167,0.237563,4127,True,False,False
1,6,0,6,0,1,0.583333,0.186562,8120,True,False,False
1,6,0,0,0,1,0.6025,0.184087,7641,True,False,False
1,6,0,1,1,1,0.5975,0.284833,6998,True,False,False
1,6,0,2,1,2,0.540833,0.209575,7001,True,False,False
1,6,0,3,1,1,0.554167,0.077125,7055,True,False,False
1,6,0,4,1,1,0.6025,0.15735,7494,True,False,False
1,6,0,5,1,1,0.649167,0.175383,7736,True,False,False
1,6,0,6,0,1,0.710833,0.144287,7498,True,False,False
1,6,0,0,0,1,0.726667,0.133721,6598,True,False,False
1,6,0,1,1,2,0.720833,0.207713,6664,True,False,False
1,6,0,2,1,2,0.653333,0.214546,4972,True,False,False
1,6,0,3,1,1,0.655833,0.343279,7421,True,False,False
1,6,0,4,1,1,0.648333,0.253733,7363,True,False,False
1,6,0,5,1,1,0.639167,0.176617,7665,True,False,False
1,6,0,6,0,1,0.631667,0.166667,7702,True,False,False
1,6,0,0,0,1,0.5925,0.144904,6978,True,False,False
1,6,0,1,1,2,0.568333,0.174746,5099,True,False,False
1,6,0,2,1,1,0.688333,0.148017,6825,True,False,False
1,6,0,3,1,1,0.7825,0.113812,6211,True,False,False
1,6,0,4,1,1,0.805833,0.118787,5905,False,True,False
1,6,0,5,1,1,0.7775,0.182842,5823,False,True,False
1,6,0,6,0,1,0.731667,0.179721,7458,False,True,False
1,6,0,0,0,1,0.743333,0.145525,6891,False,True,False
1,6,0,1,1,1,0.715833,0.300383,6779,False,True,False
1,6,0,2,1,1,0.630833,0.347642,7442,False,True,False
1,6,0,3,1,1,0.6975,0.271775,7335,False,True,False
1,6,0,4,1,1,0.749167,0.17165,6879,False,True,False
1,6,0,5,1,1,0.834167,0.165417,5463,False,True,False
1,6,0,6,0,1,0.765,0.161071,5687,False,True,False
1,7,0,0,0,1,0.815833,0.168529,5531,False,True,False
1,7,0,1,1,1,0.781667,0.195267,6227,False,True,False
1,7,0,2,1,1,0.780833,0.126237,6660,False,True,False
1,7,1,3,0,1,0.789167,0.13495,7403,False,True,False
1,7,0,4,1,1,0.8275,0.194029,6241,False,True,False
1,7,0,5,1,1,0.828333,0.146142,6207,False,True,False
1,7,0,6,0,1,0.861667,0.163554,4840,False,True,False
1,7,0,0,0,1,0.8225,0.125629,4672,False,True,False
1,7,0,1,1,2,0.710833,0.180975,6569,False,True,False
1,7,0,2,1,2,0.720833,0.151737,6290,False,True,False
1,7,0,3,1,1,0.716667,0.151733,7264,False,True,False
1,7,0,4,1,1,0.715833,0.146775,7446,False,True,False
1,7,0,5,1,2,0.731667,0.08085,7499,False,True,False
1,7,0,6,0,2,0.703333,0.143679,6969,False,True,False
1,7,0,0,0,1,0.745833,0.166667,6031,False,True,False
1,7,0,1,1,1,0.763333,0.164187,6830,False,True,False
1,7,0,2,1,1,0.818333,0.114429,6786,False,True,False
1,7,0,3,1,1,0.793333,0.137442,5713,False,True,False
1,7,0,4,1,1,0.77,0.165429,6591,False,True,False
1,7,0,5,1,2,0.665833,0.208967,5870,False,True,False
1,7,0,6,0,3,0.595833,0.2133,4459,False,True,False
1,7,0,0,0,2,0.6675,0.0939208,7410,False,True,False
1,7,0,1,1,1,0.741667,0.138683,6966,False,True,False
1,7,0,2,1,1,0.750833,0.211454,7592,False,True,False
1,7,0,3,1,1,0.724167,0.1648,8173,False,True,False
1,7,0,4,1,1,0.776667,0.284813,6861,False,True,False
1,7,0,5,1,1,0.781667,0.152992,6904,False,True,False
1,7,0,6,0,1,0.755833,0.15735,6685,False,True,False
1,7,0,0,0,1,0.721667,0.170396,6597,False,True,False
1,7,0,1,1,1,0.730833,0.153617,7105,False,True,False
1,7,0,2,1,1,0.713333,0.165425,7216,False,True,False
1,8,0,3,1,1,0.7175,0.141179,7580,False,True,False
1,8,0,4,1,1,0.7525,0.129354,7261,False,True,False
1,8,0,5,1,2,0.765833,0.215792,7175,False,True,False
1,8,0,6,0,1,0.793333,0.257458,6824,False,True,False
1,8,0,0,0,1,0.769167,0.290421,5464,False,True,False
1,8,0,1,1,2,0.7525,0.129354,7013,False,True,False
1,8,0,2,1,2,0.735833,0.116908,7273,False,True,False
1,8,0,3,1,2,0.75,0.1107,7534,False,True,False
1,8,0,4,1,1,0.755833,0.1561,7286,False,True,False
1,8,0,5,1,2,0.715833,0.238813,5786,False,True,False
1,8,0,6,0,2,0.6925,0.206479,6299,False,True,False
1,8,0,0,0,1,0.700833,0.122512,6544,False,True,False
1,8,0,1,1,1,0.720833,0.136212,6883,False,True,False
1,8,0,2,1,1,0.726667,0.169158,6784,False,True,False
1,8,0,3,1,1,0.706667,0.169771,7347,False,True,False
1,8,0,4,1,1,0.719167,0.141796,7605,False,True,False
1,8,0,5,1,1,0.723333,0.231354,7148,False,True,False
1,8,0,6,0,1,0.678333,0.177867,7865,False,True,False
1,8,0,0,0,2,0.635833,0.08645,4549,False,True,False
1,8,0,1,1,2,0.635833,0.129979,6530,False,True,False
1,8,0,2,1,1,0.649167,0.0727708,7006,False,True,False
1,8,0,3,1,1,0.6675,0.0702833,7375,False,True,False
1,8,0,4,1,1,0.695833,0.0845958,7765,False,True,False
1,8,0,5,1,2,0.7025,0.0721458,7582,False,True,False
1,8,0,6,0,2,0.661667,0.244408,6053,False,True,False
1,8,0,0,0,2,0.653333,0.228858,5255,False,True,False
1,8,0,1,1,1,0.703333,0.128733,6917,False,True,False
1,8,0,2,1,1,0.728333,0.190925,7040,False,True,False
1,8,0,3,1,1,0.685,0.112562,7697,False,True,False
1,8,0,4,1,1,0.706667,0.0771167,7713,False,True,False
1,8,0,5,1,1,0.764167,0.168533,7350,False,True,False
1,9,0,6,0,2,0.753333,0.113187,6140,False,True,False
1,9,0,0,0,2,0.696667,0.0640708,5810,False,True,False
1,9,1,1,0,1,0.7075,0.151121,6034,False,True,False
1,9,0,2,1,1,0.725833,0.236321,6864,False,True,False
1,9,0,3,1,1,0.736667,0.187808,7112,False,True,False
1,9,0,4,1,2,0.696667,0.142421,6203,False,True,False
1,9,0,5,1,1,0.703333,0.171646,7504,False,True,False
1,9,0,6,0,2,0.659167,0.281104,5976,False,True,False
1,9,0,0,0,1,0.61,0.224496,8227,False,True,False
1,9,0,1,1,1,0.583333,0.258713,7525,False,True,False
1,9,0,2,1,1,0.5775,0.0920542,7767,False,True,False
1,9,0,3,1,1,0.599167,0.131846,7870,False,True,False
1,9,0,4,1,1,0.6125,0.0827208,7804,False,True,False
1,9,0,5,1,1,0.633333,0.103863,8009,False,True,False
1,9,0,6,0,1,0.608333,0.247521,8714,False,True,False
1,9,0,0,0,1,0.58,0.0901833,7333,False,True,False
1,9,0,1,1,2,0.580833,0.151742,6869,False,True,False
1,9,0,2,1,2,0.623333,0.357587,4073,False,True,False
1,9,0,3,1,1,0.5525,0.215175,7591,False,True,False
1,9,0,4,1,1,0.546667,0.118167,7720,False,True,False
1,9,0,5,1,1,0.599167,0.154229,8167,False,True,False
1,9,0,6,0,1,0.65,0.283583,8395,False,True,False
1,9,0,0,0,1,0.529167,0.223258,7907,False,False,True
1,9,0,1,1,1,0.514167,0.142404,7436,False,False,True
1,9,0,2,1,1,0.55,0.236321,7538,False,False,True
1,9,0,3,1,1,0.635,0.2444,7733,False,False,True
1,9,0,4,1,2,0.65,0.134342,7393,False,False,True
1,9,0,5,1,2,0.619167,0.164179,7415,False,False,True
1,9,0,6,0,1,0.5425,0.227604,8555,False,False,True
1,9,0,0,0,1,0.526667,0.134958,6889,False,False,True
1,10,0,1,1,2,0.520833,0.0908042,6778,False,False,True
1,10,0,2,1,3,0.590833,0.104475,4639,False,False,True
1,10,0,3,1,2,0.6575,0.0665458,7572,False,False,True
1,10,0,4,1,2,0.6575,0.117546,7328,False,False,True
1,10,0,5,1,1,0.615,0.10635,8156,False,False,True
1,10,0,6,0,1,0.554167,0.268025,7965,False,False,True
1,10,0,0,0,2,0.415833,0.141162,3510,False,False,True
1,10,1,1,0,2,0.383333,0.189679,5478,False,False,True
1,10,0,2,1,2,0.446667,0.1903,6392,False,False,True
1,10,0,3,1,1,0.514167,0.187821,7691,False,False,True
1,10,0,4,1,1,0.435,0.181596,7570,False,False,True
1,10,0,5,1,1,0.4375,0.235092,7282,False,False,True
1,10,0,6,0,1,0.393333,0.146142,7109,False,False,True
1,10,0,0,0,1,0.521667,0.278612,6639,False,False,True
1,10,0,1,1,2,0.561667,0.296037,5875,False,False,True
1,10,0,2,1,1,0.468333,0.182221,7534,False,False,True
1,10,0,3,1,1,0.455833,0.101371,7461,False,False,True
1,10,0,4,1,2,0.5225,0.236937,7509,False,False,True
1,10,0,5,1,2,0.563333,0.134954,5424,False,False,True
1,10,0,6,0,1,0.484167,0.117537,8090,False,False,True
1,10,0,0,0,1,0.464167,0.166054,6824,False,False,True
1,10,0,1,1,1,0.4875,0.0814833,7058,False,False,True
1,10,0,2,1,1,0.544167,0.0945458,7466,False,False,True
1,10,0,3,1,1,0.5875,0.0727792,7693,False,False,True
1,10,0,4,1,2,0.55,0.124375,7359,False,False,True
1,10,0,5,1,2,0.545833,0.132467,7444,False,False,True
1,10,0,6,0,2,0.53,0.235692,7852,False,False,True
1,10,0,0,0,2,0.4775,0.398008,4459,False,False,True
1,10,0,1,1,3,0.44,0.3582,22,False,False,True
1,10,0,2,1,2,0.318182,0.213009,1096,False,False,True
1,10,0,3,1,2,0.3575,0.166667,5566,False,False,True
1,11,0,4,1,2,0.365833,0.157346,5986,False,False,True
1,11,0,5,1,1,0.355,0.266175,5847,False,False,True
1,11,0,6,0,2,0.343333,0.270529,5138,False,False,True
1,11,0,0,0,1,0.325833,0.179108,5107,False,False,True
1,11,0,1,1,1,0.319167,0.236325,5259,False,False,True
1,11,0,2,1,1,0.280833,0.173513,5686,False,False,True
1,11,0,3,1,2,0.295833,0.304108,5035,False,False,True
1,11,0,4,1,1,0.352174,0.347835,5315,False,False,True
1,11,0,5,1,1,0.361667,0.214558,5992,False,False,True
1,11,0,6,0,1,0.389167,0.0578458,6536,False,False,True
1,11,0,0,0,1,0.420833,0.1275,6852,False,False,True
1,11,1,1,0,1,0.485,0.173517,6269,False,False,True
1,11,0,2,1,2,0.343333,0.342046,4094,False,False,True
1,11,0,3,1,1,0.289167,0.199625,5495,False,False,True
1,11,0,4,1,2,0.321667,0.152987,5445,False,False,True
1,11,0,5,1,1,0.345,0.171025,5698,False,False,True
1,11,0,6,0,1,0.325,0.179729,5629,False,False,True
1,11,0,0,0,1,0.3425,0.227612,4669,False,False,True
1,11,0,1,1,2,0.380833,0.235067,5499,False,False,True
1,11,0,2,1,2,0.374167,0.082725,5634,False,False,True
1,11,0,3,1,1,0.353333,0.103246,5146,False,False,True
1,11,1,4,0,1,0.34,0.0528708,2425,False,False,True
1,11,0,5,1,1,0.368333,0.148021,3910,False,False,True
1,11,0,6,0,1,0.278333,0.376871,2277,False,False,True
1,11,0,0,0,1,0.245833,0.1505,2424,False,False,True
1,11,0,1,1,1,0.313333,0.04665,5087,False,False,True
1,11,0,2,1,2,0.291667,0.237562,3959,False,False,True
1,11,0,3,1,1,0.296667,0.210821,5260,False,False,True
1,11,0,4,1,1,0.28087,0.115522,5323,False,False,True
1,11,0,5,1,1,0.298333,0.0584708,5668,False,False,True
1,12,0,6,0,2,0.298333,0.0597042,5191,False,False,True
1,12,0,0,0,2,0.3475,0.124379,4649,False,False,True
1,12,0,1,1,1,0.4525,0.0827208,6234,False,False,True
1,12,0,2,1,1,0.475833,0.174129,6606,False,False,True
1,12,0,3,1,1,0.438333,0.324021,5729,False,False,True
1,12,0,4,1,1,0.255833,0.174754,5375,False,False,True
1,12,0,5,1,2,0.320833,0.1306,5008,False,False,True
1,12,0,6,0,2,0.381667,0.101379,5582,False,False,True
1,12,0,0,0,2,0.384167,0.157975,3228,False,False,True
1,12,0,1,1,2,0.435833,0.190308,5170,False,False,True
1,12,0,2,1,2,0.353333,0.296037,5501,False,False,True
1,12,0,3,1,2,0.2975,0.162937,5319,False,False,True
1,12,0,4,1,1,0.295833,0.174129,5532,False,False,True
1,12,0,5,1,1,0.281667,0.131229,5611,False,False,True
1,12,0,6,0,1,0.324167,0.10635,5047,False,False,True
1,12,0,0,0,2,0.3625,0.100742,3786,False,False,True
1,12,0,1,1,2,0.393333,0.0982583,4585,False,False,True
1,12,0,2,1,1,0.410833,0.221404,5557,False,False,True
1,12,0,3,1,1,0.3325,0.184092,5267,False,False,True
1,12,0,4,1,2,0.33,0.132463,4128,False,False,True
1,12,0,5,1,2,0.326667,0.374383,3623,False,False,False
1,12,0,6,0,1,0.265833,0.407346,1749,False,False,False
1,12,0,0,0,1,0.245833,0.133083,1787,False,False,False
1,12,0,1,1,2,0.231304,0.0772304,920,False,False,False
1,12,1,2,0,2,0.291304,0.168726,1013,False,False,False
1,12,0,3,1,3,0.243333,0.316546,441,False,False,False
1,12,0,4,1,2,0.254167,0.350133,2114,False,False,False
1,12,0,5,1,2,0.253333,0.155471,3095,False,False,False
1,12,0,6,0,2,0.253333,0.124383,1341,False,False,False
1,12,0,0,0,1,0.255833,0.350754,1796,False,False,False
1,12,0,1,1,2,0.215833,0.154846,2729,False,False,False
